partida_id,clube,atleta,minuto,tipo_de_gol
5249,Fluminense,Gustavo Scarpa,47,
5249,Ponte Preta,Fernando Paixão da Silva,26,Penalty
5249,Ponte Preta,Borges,8,
5249,Ponte Preta,Marlon,42,Gol Contra
5250,Goias,Erik Nascimento de Lima,88,
5250,Goias,Fred,19,
5250,Goias,Erik Nascimento de Lima,73,Penalty
5251,Corinthians,Jadson,88,
5251,Corinthians,Jadson,86,Penalty
5252,Vasco,Nenê,2,
5252,Sport,José Élber Pimentel da Silva,40,
5252,Vasco,Rafael Vaz,49,
5253,Atletico-MG,Jemerson de Jesus Nascimento,55,
5253,Atletico-MG,Marcelo Augusto Mathias da Silva,16,Gol Contra
5253,Atletico-MG,Jemerson de Jesus Nascimento,26,
5253,Flamengo,Paulinho,19,
5253,Atletico-MG,Jesús Dátolo,71,
5254,Avai,Anderson Lopes,71,
5254,Avai,Marquinhos Santos,18,
5254,Sao Paulo,Breno Vinícius Rodrigues Borges,43,
5255,Cruzeiro,Rafael Lima,24,Gol Contra
5255,Cruzeiro,Fabiano,11,
5256,Coritiba,Negueba,45,
5256,Coritiba,Henrique Almeida,13,
5257,Fluminense,Gustavo Scarpa,50,
5257,Fluminense,Fred,29,
5258,Gremio,Giuliano Victor de Paula,24,
5258,Gremio,Giuliano Victor de Paula,12,
5258,Avai,André Lima,64,
5258,Gremio,Maximiliano Rodríguez Maeso,76,
5259,Ponte Preta,Biro-Biro,15,
5259,Athletico-PR,Bruno da Mota,29,
5259,Ponte Preta,Biro-Biro,64,
5260,Internacional,Valdívia,27,Penalty
5260,Santos,Leandro,90,
5260,Santos,Gabriel Barbosa,60,Penalty
5260,Santos,Marquinhos,37,
5261,Flamengo,Emerson Sheik,12,
5261,Vasco,Rodrigo Baldasso da Costa,58,
5261,Vasco,Nenê,62,Penalty
5262,Atletico-MG,Luan Madson Gedeão de Paiva,52,
5262,Joinville,Willian Popp,83,
5262,Joinville,Everton Kempes dos Santos Gonçalves,62,
5262,Atletico-MG,Thiago Ribeiro,82,
5263,Corinthians,Carlos Gilberto do Nascimento Silva,67,
5263,Corinthians,Elias Mendes Trindade,15,
5263,Figueirense,Leandro Silva,90+1,
5263,Corinthians,Renato Augusto,83,
5264,Palmeiras,Róbson Michael Signorini,90+3,
5264,Sao Paulo,Carlos Andrade Souza,60,
5265,Sport,Diego Souza,25,
5265,Sport,Régis,84,
5265,Sport,Apodi,78,Gol Contra
5266,Cruzeiro,Willian Gomes de Siqueira,66,
5266,Cruzeiro,Ceará,22,
5267,Internacional,Lisandro López,65,
5267,Sport,José Élber Pimentel da Silva,80,
5267,Internacional,Rodrigo Dourado,82,
5268,Atletico-MG,Giovanni Augusto,66,
5268,Atletico-MG,Leandro Silva,41,Gol Contra
5268,Atletico-MG,Lucas Pratto,85,Penalty
5269,Sao Paulo,José Rogério de Oliveira Melo,72,
5270,Vasco,Nenê,45,Penalty
5270,Avai,André Lima,86,
5271,Flamengo,Gabriel Santana,82,
5271,Flamengo,Ayrton Ganino,57,
5272,Santos,Lucas Rafael Araújo Lima,5,
5272,Fluminense,Robert Gonçalves Santos,90+2,
5272,Santos,Neto Berola,84,
5272,Santos,Marquinhos,11,
5274,Figueirense,Dudu,57,
5274,Goias,Zé Love,45+5,Penalty
5274,Goias,Leandro Silva,67,Gol Contra
5274,Figueirense,Rafael Bastos,87,
5274,Figueirense,Dudu,60,
5275,Ponte Preta,Felipe Azevedo,64,
5275,Ponte Preta,Elton Junior Melo Ataíde,61,
5275,Corinthians,Rodrigo Eduardo Costa Marinho,84,
5275,Corinthians,Jadson,43,
5276,Palmeiras,Eduardo Pereira Rodrigues,58,
5276,Chapecoense,Camilo,23,
5276,Chapecoense,Ananias Elói Castro Monteiro,86,
5276,Chapecoense,Hélio Hermito Zampier Neto,5,
5276,Chapecoense,Apodi,65,
5276,Chapecoense,Túlio de Melo,55,
5277,Internacional,Paulo Marcos de Jesus Ribeiro,39,
5277,Atletico-MG,Marcos Rocha,70,
5277,Atletico-MG,Lucas Pratto,17,Penalty
5278,Sport,André Felipe Ribeiro de Souza,63,
5278,Sport,Régis,61,
5278,Sport,André Felipe Ribeiro de Souza,84,
5279,Joinville,Carlos Eduardo Antônio dos Santos,73,
5279,Coritiba,Henrique Almeida,89,Penalty
5279,Joinville,Rafael Donato,57,
5279,Joinville,Marcelinho Paraíba,32,Penalty
5280,Figueirense,Clayton da Silveira da Silva,22,
5280,Figueirense,Dudu,89,
5280,Figueirense,Clayton da Silveira da Silva,66,
5281,Ponte Preta,Fernando Paixão da Silva,28,Penalty
5282,Fluminense,Marcos Júnior,49,
5282,Fluminense,Fred,31,
5283,Cruzeiro,Giorgian De Arrascaeta,85,
5283,Cruzeiro,Fabrício dos Santos Silva,74,
5283,Athletico-PR,Bruno Pereirinha,79,
5283,Athletico-PR,Ewandro,36,
5284,Vasco,Rodrigo Baldasso da Costa,72,
5284,Chapecoense,Bruno Rangel,86,Penalty
5285,Corinthians,Rodrigo Eduardo Costa Marinho,88,
5285,Corinthians,Malcom Filipe Silva de Oliveira,26,
5285,Corinthians,Edu Dracena,16,
5286,Gremio,Bressan,27,
5287,Palmeiras,Jonatan Cristaldo,60,
5287,Palmeiras,Gabriel Jesus,17,
5287,Avai,André Lima,69,
5287,Palmeiras,Eduardo Pereira Rodrigues,78,
5288,Joinville,Everton Kempes dos Santos Gonçalves,54,
5289,Ponte Preta,Alexandro da Silva Batista,88,
5289,Ponte Preta,Alexandro da Silva Batista,50,
5289,Ponte Preta,Biro-Biro,90+4,
5290,Cruzeiro,Willian Gomes de Siqueira,47,
5290,Cruzeiro,Willian Gomes de Siqueira,28,
5291,Corinthians,Vágner Love,62,
5291,Athletico-PR,Bruno da Mota,56,
5291,Corinthians,Vágner Love,29,
5291,Corinthians,Renato Augusto,45+1,
5291,Corinthians,Renato Augusto,17,
5292,Internacional,Ernando Rodrigues Lopes,18,
5293,Vasco,Rodrigo Baldasso da Costa,63,
5293,Sao Paulo,Rodrigo Caio,88,
5293,Sao Paulo,Luís Fabiano,1,
5293,Vasco,Nenê,45+1,Penalty
5294,Chapecoense,Apodi,90+5,
5294,Chapecoense,Túlio de Melo,78,
5294,Chapecoense,Túlio de Melo,57,Penalty
5294,Gremio,Deyvison Rogério da Silva,34,
5294,Gremio,Douglas dos Santos,5,
5295,Goias,David França Oliveira e Silva,49,
5295,Santos,Ricardo Oliveira,45+1,
5295,Santos,Ricardo Oliveira,15,
5295,Santos,Werley Ananias da Silva,12,
5296,Sport,Maikon Leite,54,
5296,Atletico-MG,Thiago Ribeiro,84,Penalty
5296,Sport,José Élber Pimentel da Silva,27,
5296,Sport,Diego Souza,23,
5296,Sport,Matheus Ferraz Pereira,7,
5297,Athletico-PR,Walter Henrique da Silva,60,
5298,Internacional,Victor Vinícius Coelho Santos,65,
5300,Sport,Jonathan Marlone,16,
5300,Sport,André Felipe Ribeiro de Souza,59,Penalty
5301,Corinthians,Vágner Love,45+2,
5302,Sao Paulo,Alexandre Pato,64,
5302,Sao Paulo,Alan Kardec,25,
5302,Coritiba,Luis Cáceres,45,
5305,Cruzeiro,Giorgian De Arrascaeta,51,
5306,Ponte Preta,Renato de Araújo Chaves Júnior,90+2,
5306,Atletico-MG,Giovanni Augusto,56,
5306,Atletico-MG,Luan Madson Gedeão de Paiva,51,
5307,Sao Paulo,Paulo Henrique Ganso,19,
5307,Sao Paulo,Michel Bastos,64,
5307,Sao Paulo,Luís Fabiano,43,
5308,Cruzeiro,Leandro Damião,75,
5308,Avai,Rômulo,52,
5309,Ponte Preta,Guti,55,Gol Contra
5310,Figueirense,Yago Rocha,40,
5310,Coritiba,Juan Maldonado Jaimez Júnior,24,
5312,Santos,Ricardo Oliveira,49,
5312,Santos,Thiago Maia,27,
5312,Palmeiras,Eduardo Pereira Rodrigues,75,
5313,Gremio,Deyvison Rogério da Silva,85,
5313,Gremio,Everton Sousa Soares,52,
5314,Corinthians,Malcom Filipe Silva de Oliveira,68,
5314,Corinthians,Lucca Borges de Brito,85,
5314,Corinthians,Vágner Love,75,
5315,Fluminense,Gerson Santos da Silva,45+3,
5316,Goias,Zé Love,48,
5316,Internacional,Valdívia,20,
5316,Goias,Bruno Henrique,51,
5317,Internacional,Victor Vinícius Coelho Santos,88,
5318,Corinthians,Lucca Borges de Brito,88,
5318,Corinthians,Jadson,16,Penalty
5318,Coritiba,Negueba,47,
5319,Avai,Anderson Lopes,59,
5319,Athletico-PR,Sidcley Ferreira Pereira,43,
5319,Athletico-PR,Walter Henrique da Silva,35,
5320,Chapecoense,Camilo,64,
5320,Chapecoense,Thiego,34,
5320,Fluminense,Jean Raphael Vanderlei Moreira,20,Penalty
5320,Chapecoense,Túlio de Melo,30,
5320,Fluminense,Gustavo Scarpa,48,
5321,Vasco,Nenê,40,
5321,Vasco,Rafael Silva dos Santos,35,
5322,Flamengo,Alan Patrick,48,
5322,Goias,Erik Nascimento de Lima,45+2,
5322,Flamengo,Alan Patrick,19,
5322,Flamengo,Kayke Moreno,64,
5322,Flamengo,Kayke Moreno,51,
5323,Cruzeiro,Willian Gomes de Siqueira,33,
5323,Sao Paulo,Luís Fabiano,31,
5323,Cruzeiro,Leandro Damião,81,
5324,Atletico-MG,Jesús Dátolo,90,
5326,Sport,André Felipe Ribeiro de Souza,69,
5327,Cruzeiro,Willians Domingos Fernandes,59,Penalty
5327,Cruzeiro,Durval,61,Gol Contra
5327,Cruzeiro,Marcos Vinícius de Jesus Araújo,66,
5328,Coritiba,João Paulo Silva,45+3,
5328,Coritiba,Juan Maldonado Jaimez Júnior,1,
5328,Goias,Fred,80,
5328,Coritiba,Henrique Almeida,90+3,
5329,Figueirense,Clayton da Silveira da Silva,14,Penalty
5330,Joinville,Fernando Viana,42,
5330,Avai,Éverton Silva,88,
5330,Avai,André Lima,19,
5331,Palmeiras,Róbson Michael Signorini,54,
5331,Athletico-PR,Ewandro,86,
5331,Palmeiras,Alecsandro,90+5,
5331,Athletico-PR,Ewandro,84,
5331,Palmeiras,Jackson de Souza,74,
5331,Athletico-PR,Marcos Guilherme,2,
5332,Gremio,Luan Guilherme de Jesus Vieira,60,Penalty
5333,Chapecoense,Ananias Elói Castro Monteiro,64,
5334,Atletico-MG,Jesús Dátolo,70,
5334,Sao Paulo,Alan Kardec,69,
5334,Atletico-MG,Luan Madson Gedeão de Paiva,57,
5334,Sao Paulo,Luís Fabiano,90+1,Penalty
5334,Sao Paulo,Michel Bastos,75,
5334,Sao Paulo,Alan Kardec,85,
5336,Corinthians,Vágner Love,82,
5336,Vasco,Júlio César Coelho Moraes Júnior,72,
5337,Cruzeiro,Marcos Vinícius de Jesus Araújo,20,
5337,Palmeiras,Lucas Barrios,71,
5338,Vasco,Duvier Riascos,10,
5338,Vasco,Nenê,5,
5338,Joinville,Rafael Donato,81,
5339,Atletico-MG,Luan Madson Gedeão de Paiva,23,
5339,Goias,Bruno Henrique,60,
5339,Goias,Erik Nascimento de Lima,39,
5339,Atletico-MG,Marcos Rocha,57,
5340,Internacional,Victor Vinícius Coelho Santos,53,
5342,Corinthians,Edu Dracena,45+1,
5342,Corinthians,Cristian Baroni,76,Penalty
5342,Corinthians,Ángel Romero,64,
5342,Sao Paulo,Carlos Andrade Souza,70,
5342,Corinthians,Ángel Romero,29,
5342,Corinthians,Lucca Borges de Brito,61,
5342,Corinthians,Bruno Henrique Corsini,27,
5343,Ponte Preta,Diego Oliveira,77,
5343,Flamengo,Gabriel Santana,56,
5344,Avai,Léo Gamalho,90,
5344,Fluminense,Fred,86,
5344,Fluminense,Osvaldo Filho,75,
5344,Fluminense,Gum,21,
5345,Coritiba,Henrique Almeida,58,
5347,Sao Paulo,Thiago Henrique Mendes Ribeiro,90+4,
5347,Sao Paulo,Alan Kardec,90+1,
5347,Figueirense,Carlos Alberto Gomes de Jesus,75,
5347,Sao Paulo,Luís Fabiano,11,
5347,Figueirense,Clayton da Silveira da Silva,28,
5348,Internacional,Victor Vinícius Coelho Santos,4,
5348,Fluminense,Cícero Santos,74,Penalty
5349,Avai,Antonio Carlos Capocasali,66,
5350,Sport,André Felipe Ribeiro de Souza,90+1,
5350,Sport,Matheus Ferraz Pereira,24,
5351,Cruzeiro,Charles Fernando Basílio da Silva,40,
5351,Cruzeiro,Willian Gomes de Siqueira,35,
5351,Cruzeiro,Alisson Euler de Freitas Castro,64,
5352,Gremio,Luan Guilherme de Jesus Vieira,69,
5352,Gremio,Everton Sousa Soares,30,
5352,Atletico-MG,Lucas Pratto,42,Penalty
5353,Chapecoense,Túlio de Melo,46,
5353,Goias,Erik Nascimento de Lima,29,Penalty
5353,Goias,Fred,78,
5353,Goias,Fred,33,
5354,Vasco,Nenê,45,Penalty
5355,Coritiba,Henrique Almeida,90+4,
5355,Coritiba,Juan Maldonado Jaimez Júnior,24,
5356,Athletico-PR,Cleberson Martins de Souza,67,
5356,Athletico-PR,Cleberson Martins de Souza,33,
5356,Athletico-PR,Roberto Heuchayer,13,
5357,Internacional,Victor Vinícius Coelho Santos,26,
5357,Internacional,Victor Vinícius Coelho Santos,62,
5358,Palmeiras,Vitor Hugo Franchescoli de Souza,90,
5358,Palmeiras,Eduardo Pereira Rodrigues,72,
5358,Flamengo,Marcos Rogério Ricci Lopes,76,
5359,Figueirense,Marcos Assis de Santana,49,
5360,Santos,Gabriel Barbosa,29,
5360,Athletico-PR,Cleberson Martins de Souza,12,
5360,Santos,Geuvânio,80,
5360,Santos,Vitor Bueno,73,
5360,Santos,Geuvânio,14,
5360,Santos,Gabriel Barbosa,60,
5361,Sport,Diego Souza,62,
5362,Sao Paulo,José Rogério de Oliveira Melo,90+3,
5363,Avai,Claudinei Junio de Souza,57,
5363,Corinthians,Vágner Love,78,
5364,Atletico-MG,Thiago Ribeiro,39,
5364,Atletico-MG,Patric Cabral Lalau,68,
5364,Atletico-MG,Leonardo Silva,51,
5365,Gremio,Deyvison Rogério da Silva,60,
5365,Gremio,Marcelo Oliveira Ferreira,6,
5367,Palmeiras,Thiago Martins Bueno,52,
5367,Palmeiras,Gabriel Jesus,87,
5367,Palmeiras,Gabriel Jesus,46,
5367,Palmeiras,Róger Guedes,19,
5368,Flamengo,Éverton Cardoso da Silva,5,
5369,Atletico-MG,Juan Cazares,15,
5370,Coritiba,Kléber,71,
5371,Santa Cruz,Grafite,28,
5371,Vitoria,Kieza,80,
5371,Santa Cruz,Fernando Gabriel Vougado Ribeiro,85,
5371,Santa Cruz,Grafite,44,
5371,Santa Cruz,Keno,87,Penalty
5372,Sao Paulo,Lucas Fernandes,22,
5375,Fluminense,Fred,39,
5377,Palmeiras,Moisés Lima Magalhães,90+1,
5377,Ponte Preta,Felipe Azevedo,33,
5377,Ponte Preta,Felipe Azevedo,24,
5378,Santa Cruz,Grafite,53,
5378,Fluminense,Gum,60,
5378,Santa Cruz,Grafite,83,Penalty
5378,Fluminense,Gustavo Scarpa,57,
5379,Figueirense,Rafael Moura,55,
5379,Figueirense,Rafael Moura,41,
5379,Cruzeiro,Douglas Coutinho,63,
5379,Cruzeiro,José Élber Pimentel da Silva,56,
5380,Coritiba,Kléber,20,
5380,Santos,Renato Dirnei Florêncio,90+7,
5380,Santos,Vitor Bueno,62,
5381,Athletico-PR,André Lima,10,
5381,Atletico-MG,Juan Cazares,77,Penalty
5382,Corinthians,Uendel Pereira Gonçalves,26,
5382,Vitoria,Kieza,64,
5382,Vitoria,Mário Sérgio Santos Costa,56,
5382,Corinthians,Fagner,39,
5382,Vitoria,Leandro Domingues,30,
5383,Chapecoense,Bruno Rangel,48,Penalty
5383,Chapecoense,Silvinho,77,
5383,Chapecoense,Bruno Rangel,78,
5383,America-MG,Rafael Bastos,20,Penalty
5384,Sao Paulo,Diego Lugano,87,
5384,Internacional,Eduardo Sasha,89,
5384,Internacional,Eduardo Sasha,37,
5385,Gremio,Fred,54,
5386,Sport,Diego Souza,17,
5386,Botafogo-RJ,Fernandes,29,
5387,Santos,Joel Tagueu,57,Penalty
5387,Figueirense,Gustavo Ermel,90+2,
5387,Santos,Vitor Bueno,42,Penalty
5387,Figueirense,Rafael Moura,38,
5388,Botafogo-RJ,Ribamar,18,
5388,Athletico-PR,Vinícius,58,
5388,Botafogo-RJ,Neilton Mestzk,73,
5389,Flamengo,Alan Patrick,90+6,Penalty
5389,Chapecoense,Hyoran,80,
5389,Flamengo,Felipe Vizeu,8,
5389,Chapecoense,Bruno Rangel,13,Penalty
5390,Vitoria,Kieza,85,
5390,America-MG,Victor Rangel,74,
5391,Santa Cruz,Arthur Caike do Nascimento Cruz,77,
5391,Santa Cruz,Grafite,64,
5391,Santa Cruz,Grafite,20,Penalty
5391,Cruzeiro,Giorgian De Arrascaeta,53,
5391,Santa Cruz,Keno,90,
5392,Palmeiras,Alecsandro,59,
5392,Palmeiras,Vitor Hugo Franchescoli de Souza,57,
5393,Sao Paulo,José Rogério de Oliveira Melo,79,
5393,Coritiba,Alan Santos da Silva,63,
5394,Corinthians,Guilherme Milhomem Gusmão,79,
5394,Corinthians,Bruno Henrique Corsini,22,
5394,Corinthians,Kadu,15,Gol Contra
5395,Internacional,Renê Rodrigues Martins,58,Gol Contra
5396,Gremio,Luan Guilherme de Jesus Vieira,45+3,
5396,Gremio,Luan Guilherme de Jesus Vieira,26,
5396,Gremio,Marcelo Oliveira Ferreira,18,
5397,Cruzeiro,Giorgian De Arrascaeta,82,
5397,America-MG,Victor Rangel,29,
5398,Figueirense,Bruno Alves,74,
5398,Athletico-PR,Thiago Heleno,44,
5398,Athletico-PR,Ewandro,23,
5399,Chapecoense,Tiago da Costa Silva,84,Gol Contra
5399,Santa Cruz,Arthur Caike do Nascimento Cruz,38,
5400,Flamengo,Jorge Marco de Oliveira Moraes,42,
5400,Ponte Preta,Wellington Paulista,12,
5400,Flamengo,Felipe Azevedo,21,Gol Contra
5401,Corinthians,Lucca Borges de Brito,70,
5401,Corinthians,Marquinhos,79,
5402,Fluminense,Fred,51,
5403,Atletico-MG,Patric Cabral Lalau,37,
5403,Vitoria,Kieza,79,
5404,Sao Paulo,Paulo Henrique Ganso,12,
5405,Gremio,Luan Guilherme de Jesus Vieira,68,Penalty
5405,Gremio,Everton Sousa Soares,40,
5406,Internacional,Aylon,84,
5407,Internacional,Victor Vinícius Coelho Santos,39,
5408,Corinthians,Giovanni Augusto,82,
5409,Sport,Edmilson dos Santos Silva,9,
5410,Chapecoense,Bruno Rangel,24,Penalty
5410,Coritiba,Jorge Ortega,67,
5410,Chapecoense,Lucas Gomes,89,
5410,Coritiba,Rafael Marques Pinto,9,
5410,Chapecoense,Bruno Rangel,82,
5410,Chapecoense,Bruno Rangel,40,Penalty
5410,Coritiba,José Carlos Ferreira Júnior,90+4,
5411,Atletico-MG,Tiago Pagnussat,2,
5411,Fluminense,Gustavo Scarpa,31,
5412,Figueirense,Rafael Moura,16,
5413,Cruzeiro,José Élber Pimentel da Silva,27,
5414,America-MG,Danilo Barcelos,24,
5414,Ponte Preta,Clayson Henrique da Silva Vieira,19,
5414,Ponte Preta,Felipe Azevedo,6,
5415,Gremio,Giuliano Victor de Paula,55,
5415,Palmeiras,Róger Guedes,57,
5415,Gremio,Giuliano Victor de Paula,45+5,
5415,Palmeiras,Gabriel Jesus,2,
5415,Palmeiras,Thiago dos Santos,84,
5415,Gremio,Edílson Mendes Guimarães,90+1,
5415,Palmeiras,Vitor Hugo Franchescoli de Souza,73,
5416,Flamengo,Felipe Vizeu,64,
5417,Athletico-PR,Deivid Willian da Silva,59,
5419,Corinthians,André Felipe Ribeiro de Souza,89,
5419,Coritiba,Negueba,45+2,
5419,Corinthians,Uendel Pereira Gonçalves,90+5,
5420,America-MG,Osman,71,
5421,Santos,Vitor Bueno,11,
5421,Santos,Bruno César Pereira da Silva,70,Gol Contra
5421,Santos,Paulinho,35,
5422,Vitoria,Mário Sérgio Santos Costa,4,
5423,Sport,Gabriel Xavier,45,
5423,Atletico-MG,Patric Cabral Lalau,42,
5423,Atletico-MG,Robinho,45+3,Penalty
5423,Sport,Rithely,26,
5423,Atletico-MG,Júnior Urso,22,
5423,Atletico-MG,Robinho,30,Penalty
5423,Sport,Diego Souza,76,
5423,Sport,Edmilson dos Santos Silva,73,
5424,Palmeiras,Jean Raphael Vanderlei Moreira,72,Penalty
5424,Palmeiras,Gabriel Jesus,4,
5424,Flamengo,Alan Patrick,6,
5425,Gremio,Luan Guilherme de Jesus Vieira,90+4,
5426,Sao Paulo,Ytalo José dos Santos,23,
5427,America-MG,Adalberto dos Santos Rodrigues,20,
5427,Internacional,Ernando Rodrigues Lopes,73,
5427,Internacional,Aylon,6,
5427,Internacional,Aylon,3,
5428,Chapecoense,Arthur Brasiliano Maia,79,
5428,Ponte Preta,William Pottker,90,
5428,Ponte Preta,Felipe Azevedo,45+3,
5429,Fluminense,Marcos Júnior,75,
5429,Gremio,Marcelo Hermes,41,
5430,Athletico-PR,Hernani Azevedo Junior,88,
5430,Athletico-PR,Otávio Henrique Santos,66,
5430,Sao Paulo,Maicon Pereira Roque,41,
5431,Sport,Diego Souza,25,
5431,Coritiba,Luccas Claro,70,
5431,Coritiba,Kléber,48,
5431,Sport,Diego Souza,52,
5431,Coritiba,Ruy Franco de Almeida Junior,37,
5432,Vitoria,Victor Ramos,90+2,
5432,Botafogo-RJ,Luiz Ricardo Alves,52,
5433,Cruzeiro,Bruno Rodrigo,62,
5433,Atletico-MG,Rafael de Souza Pereira,14,
5433,Cruzeiro,Duvier Riascos,49,
5433,Cruzeiro,Alisson Euler de Freitas Castro,19,
5433,Atletico-MG,Fred,56,
5434,Palmeiras,Cleiton Xavier,48,
5435,Figueirense,Rafael Moura,42,
5436,Santos,Joel Tagueu,65,
5436,Santos,José Carlos Cracco Neto,45,
5437,Sao Paulo,Diego Lugano,86,
5437,Sao Paulo,Jonathan Calleri,76,
5438,Chapecoense,Thiego,81,
5438,Gremio,Giuliano Victor de Paula,83,
5438,Chapecoense,Thiego,18,
5438,Gremio,Jailson Marques Siqueira,42,
5438,Chapecoense,Bruno Rangel,26,Penalty
5438,Gremio,Pedro Geromel,3,
5439,Athletico-PR,Walter Henrique da Silva,90+3,
5439,Ponte Preta,Fábio Ferreira,3,
5439,Athletico-PR,Paulo André,11,
5439,Ponte Preta,Jeferson,69,
5439,Ponte Preta,Reinaldo Manoel da Silva,62,
5440,Santos,Vitor Bueno,88,
5440,Santos,Gabriel Barbosa,66,
5441,Santa Cruz,Wesley de Jesus Correia,26,
5442,Botafogo-RJ,Luiz Ricardo Alves,32,
5442,Botafogo-RJ,Luiz Ricardo Alves,39,Penalty
5442,Botafogo-RJ,Luiz Ricardo Alves,24,Penalty
5442,America-MG,Bruno Sávio,48,
5443,Palmeiras,Róger Guedes,7,
5443,Coritiba,Leandro,90+5,
5443,Coritiba,João Paulo Silva,20,
5443,Palmeiras,Jonatan Cristaldo,69,
5444,Flamengo,Réver,43,
5445,Internacional,Victor Vinícius Coelho Santos,75,
5445,Internacional,Eduardo Sasha,35,
5446,Fluminense,Cícero Santos,63,
5447,Palmeiras,Jean Raphael Vanderlei Moreira,45+2,
5447,Palmeiras,Eduardo Pereira Rodrigues,65,
5447,Palmeiras,Eduardo Pereira Rodrigues,29,
5447,Santa Cruz,Grafite,51,
5448,Athletico-PR,Paulo André,88,
5449,America-MG,Borges,58,
5449,America-MG,Adalberto dos Santos Rodrigues,55,
5449,Coritiba,Kléber,50,
5450,Chapecoense,Thiego,76,
5450,Chapecoense,Sérgio Manoel Barbosa Santos,72,
5450,Vitoria,Mário Sérgio Santos Costa,73,
5451,Atletico-MG,Carlos Júnior,85,
5451,Atletico-MG,Juan Cazares,28,
5451,Atletico-MG,Leandro Donizete,24,
5452,Corinthians,Bruno Henrique Corsini,24,
5452,Botafogo-RJ,Leandrinho,28,
5452,Corinthians,Marquinhos,52,
5452,Corinthians,Bruno Henrique Corsini,89,
5453,Flamengo,Willian Arão,59,
5453,Flamengo,Rodrigo Caio,22,Gol Contra
5453,Sao Paulo,Jonathan Calleri,51,
5453,Sao Paulo,Jonathan Calleri,12,
5454,Figueirense,Renato Baruffi,41,Penalty
5454,Figueirense,Wéverton Almeida Santos,73,
5454,Figueirense,Renato Baruffi,80,
5454,Internacional,Victor Vinícius Coelho Santos,83,
5454,Internacional,Victor Vinícius Coelho Santos,65,
5455,Sport,Diego Souza,90,
5455,Sport,Gabriel Xavier,40,
5455,Fluminense,Magno Alves,85,
5456,Gremio,Douglas dos Santos,52,
5456,Gremio,Luan Guilherme de Jesus Vieira,44,
5457,Palmeiras,Gabriel Jesus,19,
5457,Palmeiras,Gabriel Jesus,27,
5458,Cruzeiro,Giorgian De Arrascaeta,21,
5458,Cruzeiro,Alisson Euler de Freitas Castro,78,Penalty
5458,Cruzeiro,Henrique Pacheco Lima,8,
5458,Cruzeiro,Giorgian De Arrascaeta,55,Penalty
5460,Flamengo,Willian Arão,15,
5461,Santos,Gabriel Barbosa,45+3,
5461,Santos,Rodrigão,39,
5461,Santos,Luiz Felipe,73,
5461,Fluminense,Marcos Júnior,66,
5461,Santos,Gabriel Barbosa,51,
5461,Fluminense,Marcos Júnior,14,
5462,Atletico-MG,Juan Cazares,83,
5462,Atletico-MG,Fred,67,
5462,Corinthians,Lucca Borges de Brito,90,
5464,Gremio,Victor Ramos,56,Gol Contra
5464,Vitoria,Diego Renan,32,Penalty
5464,Vitoria,Kieza,26,
5466,Internacional,Anderson Luís de Abreu Oliveira,34,
5466,Coritiba,Nery Bareiro,70,
5467,Palmeiras,Gabriel Jesus,11,
5467,Cruzeiro,Willian Gomes de Siqueira,47,
5467,Cruzeiro,Willian Gomes de Siqueira,15,
5468,Corinthians,Luciano da Rocha Neves,27,
5468,Santa Cruz,Grafite,52,
5468,Corinthians,Ángel Romero,37,
5469,Atletico-MG,Robinho,4,
5470,Flamengo,Paolo Guerrero,58,
5470,Fluminense,Willian Arão,48,Gol Contra
5470,Fluminense,Richarlison,76,
5471,Ponte Preta,William Pottker,9,
5471,Vitoria,Kieza,22,
5472,Athletico-PR,Hernani Azevedo Junior,54,
5472,Athletico-PR,André Lima,68,
5473,Botafogo-RJ,Fernandes,8,
5473,Internacional,Ernando Rodrigues Lopes,74,
5473,Botafogo-RJ,Camilo,71,
5473,Internacional,Eduardo Sasha,70,
5473,Botafogo-RJ,Neilton Mestzk,15,
5474,Santos,Rodrigão,39,
5474,Santos,Vitor Bueno,1,
5474,Santos,Lucas Rafael Araújo Lima,90,
5475,Sport,Rithely,54,
5475,Chapecoense,Ananias Elói Castro Monteiro,46,
5475,Sport,Rodney Wallace,57,
5475,Sport,Ronaldo,77,
5475,Sport,Rodney Wallace,10,
5475,Sport,Diego Souza,64,
5477,Flamengo,Ederson Honorato Campos,19,
5478,Sport,Matheus Ferraz Pereira,18,
5478,Vitoria,Nickson Gabriel Reis Silva,64,
5478,Vitoria,Euller,61,
5478,Sport,Matheus Ferraz Pereira,78,
5478,Vitoria,Vander Luiz Silva Souza,45,
5479,Gremio,Marcelo Hermes,89,
5479,Gremio,Douglas dos Santos,45,
5479,Santos,José Carlos Cracco Neto,83,
5479,Gremio,Giuliano Victor de Paula,3,
5479,Santos,Jonathan Copete,65,
5480,Coritiba,Colin Kâzım-Richards,81,
5481,Cruzeiro,Fabrício Bruno,84,
5481,Chapecoense,Silvinho,42,
5481,Cruzeiro,Matías Pisano,7,
5481,Chapecoense,Everton Kempes dos Santos Gonçalves,89,
5481,Chapecoense,Arthur Brasiliano Maia,69,
