partida_id,clube,atleta,minuto,tipo_de_gol
5296,Sport,Diego Souza,23,Gol Normal
5296,Sport,Matheus Ferraz Pereira,7,Gol Normal
5297,Athletico-PR,Walter Henrique da Silva,60,Gol Normal
5298,Internacional,Victor Vinícius Coelho Santos,65,Gol Normal
5300,Sport,Jonathan Marlone,16,Gol Normal
5300,Sport,André Felipe Ribeiro de Souza,59,Penalty
5301,Corinthians,Vágner Love,100,Gol Normal
5302,Sao Paulo,Alexandre Pato,64,Gol Normal
5302,Sao Paulo,Alan Kardec,25,Gol Normal
5302,Coritiba,Luis Cáceres,45,Gol Normal
5305,Cruzeiro,Giorgian De Arrascaeta,51,Gol Normal
5306,Ponte Preta,Renato de Araújo Chaves Júnior,100,Gol Normal
5306,Atletico-MG,Giovanni Augusto,56,Gol Normal
5306,Atletico-MG,Luan Madson Gedeão de Paiva,51,Gol Normal
5307,Sao Paulo,Paulo Henrique Ganso,19,Gol Normal
5307,Sao Paulo,Michel Bastos,64,Gol Normal
5307,Sao Paulo,Luís Fabiano,43,Gol Normal
5308,Cruzeiro,Leandro Damião,75,Gol Normal
5308,Avai,Rômulo,52,Gol Normal
5309,Ponte Preta,Guti,55,Gol Contra
5310,Figueirense,Yago Rocha,40,Gol Normal
5310,Coritiba,Juan Maldonado Jaimez Júnior,24,Gol Normal
5312,Santos,Ricardo Oliveira,49,Gol Normal
5312,Santos,Thiago Maia,27,Gol Normal
5312,Palmeiras,Eduardo Pereira Rodrigues,75,Gol Normal
5313,Gremio,Deyvison Rogério da Silva,85,Gol Normal
5313,Gremio,Everton Sousa Soares,52,Gol Normal
5314,Corinthians,Malcom Filipe Silva de Oliveira,68,Gol Normal
5314,Corinthians,Lucca Borges de Brito,85,Gol Normal
5314,Corinthians,Vágner Love,75,Gol Normal
5315,Fluminense,Gerson Santos da Silva,100,Gol Normal
5316,Goias,Zé Love,48,Gol Normal
5316,Internacional,Valdívia,20,Gol Normal
5316,Goias,Bruno Henrique,51,Gol Normal
5317,Internacional,Victor Vinícius Coelho Santos,88,Gol Normal
5318,Corinthians,Lucca Borges de Brito,88,Gol Normal
5318,Corinthians,Jadson,16,Penalty
5318,Coritiba,Negueba,47,Gol Normal
5319,Avai,Anderson Lopes,59,Gol Normal
5319,Athletico-PR,Sidcley Ferreira Pereira,43,Gol Normal
5319,Athletico-PR,Walter Henrique da Silva,35,Gol Normal
5320,Chapecoense,Camilo,64,Gol Normal
5320,Chapecoense,Thiego,34,Gol Normal
5320,Fluminense,Jean Raphael Vanderlei Moreira,20,Penalty
5320,Chapecoense,Túlio de Melo,30,Gol Normal
5320,Fluminense,Gustavo Scarpa,48,Gol Normal
5321,Vasco,Nenê,40,Gol Normal
5321,Vasco,Rafael Silva dos Santos,35,Gol Normal
5322,Flamengo,Alan Patrick,48,Gol Normal
5322,Goias,Erik Nascimento de Lima,100,Gol Normal
5322,Flamengo,Alan Patrick,19,Gol Normal
5322,Flamengo,Kayke Moreno,64,Gol Normal
5322,Flamengo,Kayke Moreno,51,Gol Normal
5323,Cruzeiro,Willian Gomes de Siqueira,33,Gol Normal
5323,Sao Paulo,Luís Fabiano,31,Gol Normal
5323,Cruzeiro,Leandro Damião,81,Gol Normal
5324,Atletico-MG,Jesús Dátolo,90,Gol Normal
5326,Sport,André Felipe Ribeiro de Souza,69,Gol Normal
5327,Cruzeiro,Willians Domingos Fernandes,59,Penalty
5327,Cruzeiro,Durval,61,Gol Contra
5327,Cruzeiro,Marcos Vinícius de Jesus Araújo,66,Gol Normal
5328,Coritiba,João Paulo Silva,100,Gol Normal
5328,Coritiba,Juan Maldonado Jaimez Júnior,1,Gol Normal
5328,Goias,Fred,80,Gol Normal
5328,Coritiba,Henrique Almeida,100,Gol Normal
5329,Figueirense,Clayton da Silveira da Silva,14,Penalty
5330,Joinville,Fernando Viana,42,Gol Normal
5330,Avai,Éverton Silva,88,Gol Normal
5330,Avai,André Lima,19,Gol Normal
5331,Palmeiras,Róbson Michael Signorini,54,Gol Normal
5331,Athletico-PR,Ewandro,86,Gol Normal
5331,Palmeiras,Alecsandro,100,Gol Normal
5331,Athletico-PR,Ewandro,84,Gol Normal
5331,Palmeiras,Jackson de Souza,74,Gol Normal
5331,Athletico-PR,Marcos Guilherme,2,Gol Normal
5332,Gremio,Luan Guilherme de Jesus Vieira,60,Penalty
5333,Chapecoense,Ananias Elói Castro Monteiro,64,Gol Normal
5334,Atletico-MG,Jesús Dátolo,70,Gol Normal
5334,Sao Paulo,Alan Kardec,69,Gol Normal
5334,Atletico-MG,Luan Madson Gedeão de Paiva,57,Gol Normal
5334,Sao Paulo,Luís Fabiano,100,Penalty
5334,Sao Paulo,Michel Bastos,75,Gol Normal
5334,Sao Paulo,Alan Kardec,85,Gol Normal
5336,Corinthians,Vágner Love,82,Gol Normal
5336,Vasco,Júlio César Coelho Moraes Júnior,72,Gol Normal
5337,Cruzeiro,Marcos Vinícius de Jesus Araújo,20,Gol Normal
5337,Palmeiras,Lucas Barrios,71,Gol Normal
5338,Vasco,Duvier Riascos,10,Gol Normal
5338,Vasco,Nenê,5,Gol Normal
5338,Joinville,Rafael Donato,81,Gol Normal
5339,Atletico-MG,Luan Madson Gedeão de Paiva,23,Gol Normal
5339,Goias,Bruno Henrique,60,Gol Normal
5339,Goias,Erik Nascimento de Lima,39,Gol Normal
5339,Atletico-MG,Marcos Rocha,57,Gol Normal
5340,Internacional,Victor Vinícius Coelho Santos,53,Gol Normal
5342,Corinthians,Edu Dracena,100,Gol Normal
5342,Corinthians,Cristian Baroni,76,Penalty
5342,Corinthians,Ángel Romero,64,Gol Normal
5342,Sao Paulo,Carlos Andrade Souza,70,Gol Normal
5342,Corinthians,Ángel Romero,29,Gol Normal
5342,Corinthians,Lucca Borges de Brito,61,Gol Normal
5342,Corinthians,Bruno Henrique Corsini,27,Gol Normal
5343,Ponte Preta,Diego Oliveira,77,Gol Normal
5343,Flamengo,Gabriel Santana,56,Gol Normal
5344,Avai,Léo Gamalho,90,Gol Normal
5344,Fluminense,Fred,86,Gol Normal
5344,Fluminense,Osvaldo Filho,75,Gol Normal
5344,Fluminense,Gum,21,Gol Normal
5345,Coritiba,Henrique Almeida,58,Gol Normal
5347,Sao Paulo,Thiago Henrique Mendes Ribeiro,100,Gol Normal
5347,Sao Paulo,Alan Kardec,100,Gol Normal
5347,Figueirense,Carlos Alberto Gomes de Jesus,75,Gol Normal
5347,Sao Paulo,Luís Fabiano,11,Gol Normal
5347,Figueirense,Clayton da Silveira da Silva,28,Gol Normal
5348,Internacional,Victor Vinícius Coelho Santos,4,Gol Normal
5348,Fluminense,Cícero Santos,74,Penalty
5349,Avai,Antonio Carlos Capocasali,66,Gol Normal
5350,Sport,André Felipe Ribeiro de Souza,100,Gol Normal
5350,Sport,Matheus Ferraz Pereira,24,Gol Normal
5351,Cruzeiro,Charles Fernando Basílio da Silva,40,Gol Normal
5351,Cruzeiro,Willian Gomes de Siqueira,35,Gol Normal
5351,Cruzeiro,Alisson Euler de Freitas Castro,64,Gol Normal
5352,Gremio,Luan Guilherme de Jesus Vieira,69,Gol Normal
5352,Gremio,Everton Sousa Soares,30,Gol Normal
5352,Atletico-MG,Lucas Pratto,42,Penalty
5353,Chapecoense,Túlio de Melo,46,Gol Normal
5353,Goias,Erik Nascimento de Lima,29,Penalty
5353,Goias,Fred,78,Gol Normal
5353,Goias,Fred,33,Gol Normal
5354,Vasco,Nenê,45,Penalty
5355,Coritiba,Henrique Almeida,100,Gol Normal
5355,Coritiba,Juan Maldonado Jaimez Júnior,24,Gol Normal
5356,Athletico-PR,Cleberson Martins de Souza,67,Gol Normal
5356,Athletico-PR,Cleberson Martins de Souza,33,Gol Normal
5356,Athletico-PR,Roberto Heuchayer,13,Gol Normal
5357,Internacional,Victor Vinícius Coelho Santos,26,Gol Normal
5357,Internacional,Victor Vinícius Coelho Santos,62,Gol Normal
5358,Palmeiras,Vitor Hugo Franchescoli de Souza,90,Gol Normal
5358,Palmeiras,Eduardo Pereira Rodrigues,72,Gol Normal
5358,Flamengo,Marcos Rogério Ricci Lopes,76,Gol Normal
5359,Figueirense,Marcos Assis de Santana,49,Gol Normal
5360,Santos,Gabriel Barbosa,29,Gol Normal
5360,Athletico-PR,Cleberson Martins de Souza,12,Gol Normal
5360,Santos,Geuvânio,80,Gol Normal
5360,Santos,Vitor Bueno,73,Gol Normal
5360,Santos,Geuvânio,14,Gol Normal
5360,Santos,Gabriel Barbosa,60,Gol Normal
5361,Sport,Diego Souza,62,Gol Normal
5362,Sao Paulo,José Rogério de Oliveira Melo,100,Gol Normal
5363,Avai,Claudinei Junio de Souza,57,Gol Normal
5363,Corinthians,Vágner Love,78,Gol Normal
5364,Atletico-MG,Thiago Ribeiro,39,Gol Normal
5364,Atletico-MG,Patric Cabral Lalau,68,Gol Normal
5364,Atletico-MG,Leonardo Silva,51,Gol Normal
5365,Gremio,Deyvison Rogério da Silva,60,Gol Normal
5365,Gremio,Marcelo Oliveira Ferreira,6,Gol Normal
5367,Palmeiras,Thiago Martins Bueno,52,Gol Normal
5367,Palmeiras,Gabriel Jesus,87,Gol Normal
5367,Palmeiras,Gabriel Jesus,46,Gol Normal
5367,Palmeiras,Róger Guedes,19,Gol Normal
5368,Flamengo,Éverton Cardoso da Silva,5,Gol Normal
5369,Atletico-MG,Juan Cazares,15,Gol Normal
5370,Coritiba,Kléber,71,Gol Normal
5371,Santa Cruz,Grafite,28,Gol Normal
5371,Vitoria,Kieza,80,Gol Normal
5371,Santa Cruz,Fernando Gabriel Vougado Ribeiro,85,Gol Normal
5371,Santa Cruz,Grafite,44,Gol Normal
5371,Santa Cruz,Keno,87,Penalty
5372,Sao Paulo,Lucas Fernandes,22,Gol Normal
5375,Fluminense,Fred,39,Gol Normal
5377,Palmeiras,Moisés Lima Magalhães,100,Gol Normal
5377,Ponte Preta,Felipe Azevedo,33,Gol Normal
5377,Ponte Preta,Felipe Azevedo,24,Gol Normal
5378,Santa Cruz,Grafite,53,Gol Normal
5378,Fluminense,Gum,60,Gol Normal
5378,Santa Cruz,Grafite,83,Penalty
5378,Fluminense,Gustavo Scarpa,57,Gol Normal
5379,Figueirense,Rafael Moura,55,Gol Normal
5379,Figueirense,Rafael Moura,41,Gol Normal
5379,Cruzeiro,Douglas Coutinho,63,Gol Normal
5379,Cruzeiro,José Élber Pimentel da Silva,56,Gol Normal
5380,Coritiba,Kléber,20,Gol Normal
5380,Santos,Renato Dirnei Florêncio,100,Gol Normal
5380,Santos,Vitor Bueno,62,Gol Normal
5381,Athletico-PR,André Lima,10,Gol Normal
5381,Atletico-MG,Juan Cazares,77,Penalty
5382,Corinthians,Uendel Pereira Gonçalves,26,Gol Normal
5382,Vitoria,Kieza,64,Gol Normal
5382,Vitoria,Mário Sérgio Santos Costa,56,Gol Normal
5382,Corinthians,Fagner,39,Gol Normal
5382,Vitoria,Leandro Domingues,30,Gol Normal
5383,Chapecoense,Bruno Rangel,48,Penalty
5383,Chapecoense,Silvinho,77,Gol Normal
5383,Chapecoense,Bruno Rangel,78,Gol Normal
5383,America-MG,Rafael Bastos,20,Penalty
5384,Sao Paulo,Diego Lugano,87,Gol Normal
5384,Internacional,Eduardo Sasha,89,Gol Normal
5384,Internacional,Eduardo Sasha,37,Gol Normal
5385,Gremio,Fred,54,Gol Normal
5386,Sport,Diego Souza,17,Gol Normal
5386,Botafogo-RJ,Fernandes,29,Gol Normal
5387,Santos,Joel Tagueu,57,Penalty
5387,Figueirense,Gustavo Ermel,100,Gol Normal
5387,Santos,Vitor Bueno,42,Penalty
5387,Figueirense,Rafael Moura,38,Gol Normal
5388,Botafogo-RJ,Ribamar,18,Gol Normal
5388,Athletico-PR,Vinícius,58,Gol Normal
5388,Botafogo-RJ,Neilton Mestzk,73,Gol Normal
5389,Flamengo,Alan Patrick,100,Penalty
5389,Chapecoense,Hyoran,80,Gol Normal
5389,Flamengo,Felipe Vizeu,8,Gol Normal
5389,Chapecoense,Bruno Rangel,13,Penalty
5390,Vitoria,Kieza,85,Gol Normal
5390,America-MG,Victor Rangel,74,Gol Normal
5391,Santa Cruz,Arthur Caike do Nascimento Cruz,77,Gol Normal
5391,Santa Cruz,Grafite,64,Gol Normal
5391,Santa Cruz,Grafite,20,Penalty
5391,Cruzeiro,Giorgian De Arrascaeta,53,Gol Normal
5391,Santa Cruz,Keno,90,Gol Normal
5392,Palmeiras,Alecsandro,59,Gol Normal
5392,Palmeiras,Vitor Hugo Franchescoli de Souza,57,Gol Normal
5393,Sao Paulo,José Rogério de Oliveira Melo,79,Gol Normal
5393,Coritiba,Alan Santos da Silva,63,Gol Normal
5394,Corinthians,Guilherme Milhomem Gusmão,79,Gol Normal
5394,Corinthians,Bruno Henrique Corsini,22,Gol Normal
